Time,1,2,3,4,5
0.704000000,32767.000000,,,,
0.708000000,32767.000000,,,,
0.712000000,32767.000000,,,,
0.716000000,32767.000000,,,,
0.720000000,32767.000000,927.500000,311.000000,172.000000,
0.724000000,32767.000000,,,,
0.728000000,32767.000000,,,,
0.732000000,32767.000000,,,,
0.736000000,32767.000000,,,,
0.740000000,32767.000000,,,,
0.744000000,32767.000000,,,,
0.748000000,32767.000000,,,,
0.752000000,32767.000000,,,,
0.756000000,32767.000000,,,,
0.760000000,32767.000000,917.500000,309.000000,164.500000,
0.764000000,32767.000000,,,,
0.768000000,32767.000000,,,,
0.772000000,32767.000000,,,,
0.776000000,32767.000000,,,,
0.780000000,32767.000000,,,,
0.784000000,32767.000000,,,,
0.788000000,32767.000000,,,,
0.792000000,32767.000000,,,,
0.796000000,32767.000000,,,,
0.800000000,32767.000000,927.500000,303.000000,160.500000,
0.804000000,32767.000000,,,,
0.808000000,32767.000000,,,,
0.812000000,32767.000000,,,,
0.816000000,32767.000000,,,,
0.820000000,32767.000000,,,,
0.824000000,32767.000000,,,,
0.828000000,32767.000000,,,,
0.832000000,32767.000000,,,,
0.836000000,32767.000000,,,,
0.840000000,32767.000000,933.500000,277.500000,160.500000,
0.844000000,32767.000000,,,,
0.848000000,32767.000000,,,,
0.852000000,32767.000000,,,,
0.856000000,32767.000000,,,,
0.860000000,32767.000000,,,,
0.864000000,32767.000000,,,,
0.868000000,32767.000000,,,,
0.872000000,32767.000000,,,,
0.876000000,32767.000000,,,,
0.880000000,32767.000000,933.500000,256.000000,156.500000,
0.884000000,32767.000000,,,,
0.888000000,32767.000000,,,,
0.892000000,32767.000000,,,,
0.896000000,32767.000000,,,,
0.900000000,32767.000000,,,,
0.904000000,32767.000000,,,,
0.908000000,32767.000000,,,,
0.912000000,32767.000000,,,,
0.916000000,32767.000000,,,,
0.920000000,32767.000000,931.500000,238.500000,154.500000,
0.924000000,32767.000000,,,,
0.928000000,32767.000000,,,,
0.932000000,32767.000000,,,,
0.936000000,32767.000000,,,,
0.940000000,32767.000000,,,,
0.944000000,32767.000000,,,,
0.948000000,32767.000000,,,,
0.952000000,32767.000000,,,,
0.956000000,32767.000000,,,,
0.960000000,32767.000000,931.500000,238.500000,154.500000,
0.964000000,32767.000000,,,,
0.968000000,32767.000000,,,,
0.972000000,32767.000000,,,,
0.976000000,32767.000000,,,,
0.980000000,32767.000000,,,,
0.984000000,32767.000000,,,,
0.988000000,32767.000000,,,,
0.992000000,32767.000000,,,,
0.996000000,32767.000000,,,,
1.000000000,32767.000000,951.000000,229.000000,148.500000,0.000000
1.004000000,32767.000000,,,,
1.008000000,32767.000000,,,,
1.012000000,32767.000000,,,,
1.016000000,32767.000000,,,,
1.020000000,32767.000000,,,,
1.024000000,32767.000000,,,,
1.028000000,32767.000000,,,,
1.032000000,32767.000000,,,,
1.036000000,32767.000000,,,,
1.040000000,32767.000000,964.500000,221.000000,150.500000,
1.044000000,32767.000000,,,,
1.048000000,32767.000000,,,,
1.052000000,32767.000000,,,,
1.056000000,32767.000000,,,,
1.060000000,32767.000000,,,,
1.064000000,32767.000000,,,,
1.068000000,32767.000000,,,,
1.072000000,32767.000000,,,,
1.076000000,32767.000000,,,,
1.080000000,32767.000000,974.500000,215.000000,154.500000,
1.084000000,32767.000000,,,,
1.088000000,32767.000000,,,,
1.092000000,32767.000000,,,,
1.096000000,32767.000000,,,,
1.100000000,32767.000000,,,,
1.104000000,32767.000000,,,,
1.108000000,32767.000000,,,,
1.112000000,32767.000000,,,,
1.116000000,32767.000000,,,,
1.120000000,32767.000000,982.000000,201.500000,156.500000,
1.124000000,32767.000000,,,,
1.128000000,32767.000000,,,,
1.132000000,32767.000000,,,,
1.136000000,32767.000000,,,,
1.140000000,32767.000000,,,,
1.144000000,32767.000000,,,,
1.148000000,32767.000000,,,,
1.152000000,32767.000000,,,,
1.156000000,32767.000000,,,,
1.160000000,32767.000000,984.000000,191.500000,160.500000,
1.164000000,32767.000000,,,,
1.168000000,32767.000000,,,,
1.172000000,32767.000000,,,,
1.176000000,32767.000000,,,,
1.180000000,32767.000000,,,,
1.184000000,32767.000000,,,,
1.188000000,32767.000000,,,,
1.192000000,32767.000000,,,,
1.196000000,32767.000000,,,,
1.200000000,32767.000000,978.500000,184.000000,154.500000,
1.204000000,32767.000000,,,,
1.208000000,32767.000000,,,,
1.212000000,32767.000000,,,,
1.216000000,32767.000000,,,,
1.220000000,32767.000000,,,,
1.224000000,32767.000000,,,,
1.228000000,32767.000000,,,,
1.232000000,32767.000000,,,,
1.236000000,32767.000000,,,,
1.240000000,32767.000000,972.500000,166.500000,166.500000,
1.244000000,32767.000000,,,,
1.248000000,32767.000000,,,,
1.252000000,32767.000000,,,,
1.256000000,32767.000000,,,,
1.260000000,32767.000000,,,,
1.264000000,32767.000000,,,,
1.268000000,32767.000000,,,,
1.272000000,32767.000000,,,,
1.276000000,32767.000000,,,,
1.280000000,32767.000000,966.500000,152.500000,164.500000,
1.284000000,32767.000000,,,,
1.288000000,32767.000000,,,,
1.292000000,32767.000000,,,,
1.296000000,32767.000000,,,,
1.300000000,32767.000000,,,,
1.304000000,32767.000000,,,,
1.308000000,32767.000000,,,,
1.312000000,32767.000000,,,,
1.316000000,32767.000000,,,,
1.320000000,32767.000000,1070.000000,133.000000,189.500000,
1.324000000,32767.000000,,,,
1.328000000,32767.000000,,,,
1.332000000,32767.000000,,,,
1.336000000,32767.000000,,,,
1.340000000,32767.000000,,,,
1.344000000,32767.000000,,,,
1.348000000,32767.000000,,,,
1.352000000,32767.000000,,,,
1.356000000,32767.000000,,,,
1.360000000,32767.000000,1007.500000,119.500000,168.000000,
1.364000000,32767.000000,,,,
1.368000000,32767.000000,,,,
1.372000000,32767.000000,,,,
1.376000000,32767.000000,,,,
1.380000000,32767.000000,,,,
1.384000000,32767.000000,,,,
1.388000000,32767.000000,,,,
1.392000000,32767.000000,,,,
1.396000000,32767.000000,,,,
1.400000000,32767.000000,978.500000,102.000000,180.000000,
1.404000000,32767.000000,,,,
1.408000000,32767.000000,,,,
1.412000000,32767.000000,,,,
1.416000000,32767.000000,,,,
1.420000000,32767.000000,,,,
1.424000000,32767.000000,,,,
1.428000000,32767.000000,,,,
1.432000000,32767.000000,,,,
1.436000000,32767.000000,,,,
1.440000000,32767.000000,945.000000,61.000000,182.000000,
1.444000000,32767.000000,,,,
1.448000000,32767.000000,,,,
1.452000000,32767.000000,,,,
1.456000000,32767.000000,,,,
1.460000000,32767.000000,,,,
1.464000000,32767.000000,,,,
1.468000000,32767.000000,,,,
1.472000000,32767.000000,,,,
1.476000000,32767.000000,,,,
1.480000000,32767.000000,917.500000,8.000000,162.500000,
1.484000000,32767.000000,,,,
1.488000000,32767.000000,,,,
1.492000000,32767.000000,,,,
1.496000000,32767.000000,,,,
1.500000000,32767.000000,,,,
1.504000000,32767.000000,,,,
1.508000000,32767.000000,,,,
1.512000000,32767.000000,,,,
1.516000000,32767.000000,,,,
1.520000000,32767.000000,921.500000,41.000000,145.000000,
1.524000000,32767.000000,,,,
1.528000000,32767.000000,,,,
1.532000000,32767.000000,,,,
1.536000000,32767.000000,,,,
1.540000000,32767.000000,,,,
1.544000000,32767.000000,,,,
1.548000000,32767.000000,,,,
1.552000000,32767.000000,,,,
1.556000000,32767.000000,,,,
1.560000000,32767.000000,966.500000,93.500000,141.000000,
1.564000000,32767.000000,,,,
1.568000000,32767.000000,,,,
1.572000000,32767.000000,,,,
1.576000000,32767.000000,,,,
1.580000000,32767.000000,,,,
1.584000000,32767.000000,,,,
1.588000000,32767.000000,,,,
1.592000000,32767.000000,,,,
1.596000000,32767.000000,,,,
1.600000000,32767.000000,994.000000,113.000000,174.000000,
1.604000000,32767.000000,,,,
1.608000000,32767.000000,,,,
1.612000000,32767.000000,,,,
1.616000000,32767.000000,,,,
1.620000000,32767.000000,,,,
1.624000000,32767.000000,,,,
1.628000000,32767.000000,,,,
1.632000000,32767.000000,,,,
1.636000000,32767.000000,,,,
1.640000000,32767.000000,970.500000,121.000000,168.000000,
1.644000000,32767.000000,,,,
1.648000000,32767.000000,,,,
1.652000000,32767.000000,,,,
1.656000000,32767.000000,,,,
1.660000000,32767.000000,,,,
1.664000000,32767.000000,,,,
1.668000000,32767.000000,,,,
1.672000000,32767.000000,,,,
1.676000000,32767.000000,,,,
1.680000000,32767.000000,949.000000,140.500000,156.500000,
1.684000000,32767.000000,,,,
1.688000000,32767.000000,,,,
1.692000000,32767.000000,,,,
1.696000000,32767.000000,,,,
1.700000000,32767.000000,,,,
1.704000000,32767.000000,,,,
1.708000000,32767.000000,,,,
1.712000000,32767.000000,,,,
1.716000000,32767.000000,,,,
1.720000000,32767.000000,949.000000,150.000000,145.000000,
1.724000000,32767.000000,,,,
1.728000000,32767.000000,,,,
1.732000000,32767.000000,,,,
1.736000000,32767.000000,,,,
1.740000000,32767.000000,,,,
1.744000000,32767.000000,,,,
1.748000000,32767.000000,,,,
1.752000000,32767.000000,,,,
1.756000000,32767.000000,,,,
1.760000000,32767.000000,960.500000,150.000000,139.000000,
1.764000000,32767.000000,,,,
1.768000000,32767.000000,,,,
1.772000000,32767.000000,,,,
1.776000000,32767.000000,,,,
1.780000000,32767.000000,,,,
1.784000000,32767.000000,,,,
1.788000000,32767.000000,,,,
1.792000000,32767.000000,,,,
1.796000000,32767.000000,,,,
1.800000000,32767.000000,986.000000,132.500000,133.000000,
1.804000000,32767.000000,,,,
1.808000000,32767.000000,,,,
1.812000000,32767.000000,,,,
1.816000000,32767.000000,,,,
1.820000000,32767.000000,,,,
1.824000000,32767.000000,,,,
1.828000000,32767.000000,,,,
1.832000000,32767.000000,,,,
1.836000000,32767.000000,,,,
1.840000000,32767.000000,1058.500000,115.000000,166.500000,
1.844000000,32767.000000,,,,
1.848000000,32767.000000,,,,
1.852000000,32767.000000,,,,
1.856000000,32767.000000,,,,
1.860000000,32767.000000,,,,
1.864000000,32767.000000,,,,
1.868000000,32767.000000,,,,
1.872000000,32767.000000,,,,
1.876000000,32767.000000,,,,
1.880000000,32767.000000,964.500000,60.500000,184.000000,
1.884000000,32767.000000,,,,
1.888000000,32767.000000,,,,
1.892000000,32767.000000,,,,
1.896000000,32767.000000,,,,
1.900000000,32767.000000,,,,
1.904000000,32767.000000,,,,
1.908000000,32767.000000,,,,
1.912000000,32767.000000,,,,
1.916000000,32767.000000,,,,
1.920000000,32767.000000,951.000000,17.500000,172.000000,
1.924000000,32767.000000,,,,
1.928000000,32767.000000,,,,
1.932000000,32767.000000,,,,
1.936000000,32767.000000,,,,
1.940000000,32767.000000,,,,
1.944000000,32767.000000,,,,
1.948000000,32767.000000,,,,
1.952000000,32767.000000,,,,
1.956000000,32767.000000,,,,
1.960000000,32767.000000,945.000000,13.500000,176.000000,
1.964000000,32767.000000,,,,
1.968000000,32767.000000,,,,
1.972000000,32767.000000,,,,
1.976000000,32767.000000,,,,
1.980000000,32767.000000,,,,
1.984000000,32767.000000,,,,
1.988000000,32767.000000,,,,
1.992000000,32767.000000,,,,
1.996000000,32767.000000,,,,
2.000000000,32767.000000,964.500000,15.500000,170.000000,0.000000
2.004000000,32767.000000,,,,
2.008000000,32767.000000,,,,
2.012000000,32767.000000,,,,
2.016000000,32767.000000,,,,
2.020000000,32767.000000,,,,
2.024000000,32767.000000,,,,
2.028000000,32767.000000,,,,
2.032000000,32767.000000,,,,
2.036000000,32767.000000,,,,
2.040000000,32767.000000,974.500000,8.000000,186.000000,
2.044000000,32767.000000,,,,
2.048000000,32767.000000,,,,
2.052000000,32767.000000,,,,
2.056000000,32767.000000,,,,
2.060000000,32767.000000,,,,
2.064000000,32767.000000,,,,
2.068000000,32767.000000,,,,
2.072000000,32767.000000,,,,
2.076000000,32767.000000,,,,
2.080000000,32767.000000,966.500000,23.500000,197.500000,
2.084000000,32767.000000,,,,
2.088000000,32767.000000,,,,
2.092000000,32767.000000,,,,
2.096000000,32767.000000,,,,
2.100000000,32767.000000,,,,
2.104000000,32767.000000,,,,
2.108000000,32767.000000,,,,
2.112000000,32767.000000,,,,
2.116000000,32767.000000,,,,
2.120000000,32767.000000,953.000000,20.000000,201.500000,
2.124000000,32767.000000,,,,
2.128000000,32767.000000,,,,
2.132000000,32767.000000,,,,
2.136000000,32767.000000,,,,
2.140000000,32767.000000,,,,
2.144000000,32767.000000,,,,
2.148000000,32767.000000,,,,
2.152000000,32767.000000,,,,
2.156000000,32767.000000,,,,
2.160000000,32767.000000,945.000000,10.000000,201.500000,
2.164000000,32767.000000,,,,
2.168000000,32767.000000,,,,
2.172000000,32767.000000,,,,
2.176000000,32767.000000,,,,
2.180000000,32767.000000,,,,
2.184000000,32767.000000,,,,
2.188000000,32767.000000,,,,
2.192000000,32767.000000,,,,
2.196000000,32767.000000,,,,
2.200000000,32767.000000,939.000000,8.000000,201.500000,
2.204000000,32767.000000,,,,
2.208000000,32767.000000,,,,
2.212000000,32767.000000,,,,
2.216000000,32767.000000,,,,
2.220000000,32767.000000,,,,
2.224000000,32767.000000,,,,
2.228000000,32767.000000,,,,
2.232000000,32767.000000,,,,
2.236000000,32767.000000,,,,
2.240000000,32767.000000,943.000000,14.000000,199.500000,
2.244000000,32767.000000,,,,
2.248000000,32767.000000,,,,
2.252000000,32767.000000,,,,
2.256000000,32767.000000,,,,
2.260000000,32767.000000,,,,
2.264000000,32767.000000,,,,
2.268000000,32767.000000,,,,
2.272000000,32767.000000,,,,
2.276000000,32767.000000,,,,
2.280000000,32767.000000,951.000000,16.000000,199.500000,
2.284000000,32767.000000,,,,
2.288000000,32767.000000,,,,
2.292000000,32767.000000,,,,
2.296000000,32767.000000,,,,
2.300000000,32767.000000,,,,
2.304000000,32767.000000,,,,
2.308000000,32767.000000,,,,
2.312000000,32767.000000,,,,
2.316000000,32767.000000,,,,
2.320000000,32767.000000,958.500000,25.500000,195.500000,
2.324000000,32767.000000,,,,
2.328000000,32767.000000,,,,
2.332000000,32767.000000,,,,
2.336000000,32767.000000,,,,
2.340000000,32767.000000,,,,
2.344000000,32767.000000,,,,
2.348000000,32767.000000,,,,
2.352000000,32767.000000,,,,
2.356000000,32767.000000,,,,
2.360000000,32767.000000,955.000000,29.500000,195.500000,
2.364000000,32767.000000,,,,
2.368000000,32767.000000,,,,
2.372000000,32767.000000,,,,
2.376000000,32767.000000,,,,
2.380000000,32767.000000,,,,
2.384000000,32767.000000,,,,
2.388000000,32767.000000,,,,
2.392000000,32767.000000,,,,
2.396000000,32767.000000,,,,
2.400000000,32767.000000,970.500000,29.500000,191.500000,
2.404000000,32767.000000,,,,
2.408000000,32767.000000,,,,
2.412000000,32767.000000,,,,
2.416000000,32767.000000,,,,
2.420000000,32767.000000,,,,
2.424000000,32767.000000,,,,
2.428000000,32767.000000,,,,
2.432000000,32767.000000,,,,
2.436000000,32767.000000,,,,
2.440000000,32767.000000,960.500000,27.500000,213.000000,
2.444000000,32767.000000,,,,
2.448000000,32767.000000,,,,
2.452000000,32767.000000,,,,
2.456000000,32767.000000,,,,
2.460000000,32767.000000,,,,
2.464000000,32767.000000,,,,
2.468000000,32767.000000,,,,
2.472000000,32767.000000,,,,
2.476000000,32767.000000,,,,
2.480000000,32767.000000,966.500000,35.500000,187.500000,
2.484000000,32767.000000,,,,
2.488000000,32767.000000,,,,
2.492000000,32767.000000,,,,
2.496000000,32767.000000,,,,
2.500000000,32767.000000,,,,
2.504000000,32767.000000,,,,
2.508000000,32767.000000,,,,
2.512000000,32767.000000,,,,
2.516000000,32767.000000,,,,
2.520000000,32767.000000,972.500000,25.500000,176.000000,
2.524000000,32767.000000,,,,
2.528000000,32767.000000,,,,
2.532000000,32767.000000,,,,
2.536000000,32767.000000,,,,
2.540000000,32767.000000,,,,
2.544000000,32767.000000,,,,
2.548000000,32767.000000,,,,
2.552000000,32767.000000,,,,
2.556000000,32767.000000,,,,
2.560000000,32767.000000,976.500000,21.500000,172.000000,
2.564000000,32767.000000,,,,
2.568000000,32767.000000,,,,
2.572000000,32767.000000,,,,
2.576000000,32767.000000,,,,
2.580000000,32767.000000,,,,
2.584000000,32767.000000,,,,
2.588000000,32767.000000,,,,
2.592000000,32767.000000,,,,
2.596000000,32767.000000,,,,
2.600000000,32767.000000,976.500000,21.500000,174.000000,
2.604000000,32767.000000,,,,
2.608000000,32767.000000,,,,
2.612000000,32767.000000,,,,
2.616000000,32767.000000,,,,
2.620000000,32767.000000,,,,
2.624000000,32767.000000,,,,
2.628000000,32767.000000,,,,
2.632000000,32767.000000,,,,
2.636000000,32767.000000,,,,
2.640000000,32767.000000,974.500000,12.000000,158.500000,
2.644000000,32767.000000,,,,
2.648000000,32767.000000,,,,
2.652000000,32767.000000,,,,
2.656000000,32767.000000,,,,
2.660000000,32767.000000,,,,
2.664000000,32767.000000,,,,
2.668000000,32767.000000,,,,
2.672000000,32767.000000,,,,
2.676000000,32767.000000,,,,
2.680000000,32767.000000,978.500000,12.000000,162.500000,
2.684000000,32767.000000,,,,
2.688000000,32767.000000,,,,
2.692000000,32767.000000,,,,
2.696000000,32767.000000,,,,
2.700000000,32767.000000,,,,
2.704000000,32767.000000,,,,
2.708000000,32767.000000,,,,
2.712000000,32767.000000,,,,
2.716000000,32767.000000,,,,
2.720000000,32767.000000,978.500000,6.000000,156.500000,
2.724000000,32767.000000,,,,
2.728000000,32767.000000,,,,
2.732000000,32767.000000,,,,
2.736000000,32767.000000,,,,
2.740000000,32767.000000,,,,
2.744000000,32767.000000,,,,
2.748000000,32767.000000,,,,
2.752000000,32767.000000,,,,
2.756000000,32767.000000,,,,
2.760000000,32767.000000,982.000000,2.000000,154.500000,
2.764000000,32767.000000,,,,
2.768000000,32767.000000,,,,
2.772000000,32767.000000,,,,
2.776000000,32767.000000,,,,
2.780000000,32767.000000,,,,
2.784000000,32767.000000,,,,
2.788000000,32767.000000,,,,
2.792000000,32767.000000,,,,
2.796000000,32767.000000,,,,
2.800000000,32767.000000,982.000000,4.000000,145.000000,
2.804000000,32767.000000,,,,
2.808000000,32767.000000,,,,
2.812000000,32767.000000,,,,
2.816000000,32767.000000,,,,
2.820000000,32767.000000,,,,
2.824000000,32767.000000,,,,
2.828000000,32767.000000,,,,
2.832000000,32767.000000,,,,
2.836000000,32767.000000,,,,
2.840000000,32767.000000,986.000000,1.500000,150.500000,
2.844000000,32767.000000,,,,
2.848000000,32767.000000,,,,
2.852000000,32767.000000,,,,
2.856000000,32767.000000,,,,
2.860000000,32767.000000,,,,
2.864000000,32767.000000,,,,
2.868000000,32767.000000,,,,
2.872000000,32767.000000,,,,
2.876000000,32767.000000,,,,
2.880000000,32767.000000,988.000000,5.500000,146.500000,
2.884000000,32767.000000,,,,
2.888000000,32767.000000,,,,
2.892000000,32767.000000,,,,
2.896000000,32767.000000,,,,
2.900000000,32767.000000,,,,
2.904000000,32767.000000,,,,
2.908000000,32767.000000,,,,
2.912000000,32767.000000,,,,
2.916000000,32767.000000,,,,
2.920000000,32767.000000,988.000000,3.500000,148.500000,
2.924000000,32767.000000,,,,
2.928000000,32767.000000,,,,
2.932000000,32767.000000,,,,
2.936000000,32767.000000,,,,
2.940000000,32767.000000,,,,
2.944000000,32767.000000,,,,
2.948000000,32767.000000,,,,
2.952000000,32767.000000,,,,
2.956000000,32767.000000,,,,
2.960000000,32767.000000,990.000000,4.000000,168.000000,
2.964000000,32767.000000,,,,
2.968000000,32767.000000,,,,
2.972000000,32767.000000,,,,
2.976000000,32767.000000,,,,
2.980000000,32767.000000,,,,
2.984000000,32767.000000,,,,
2.988000000,32767.000000,,,,
2.992000000,32767.000000,,,,
2.996000000,32767.000000,,,,
3.000000000,32767.000000,988.000000,6.000000,158.500000,0.000000
3.004000000,32767.000000,,,,
3.008000000,32767.000000,,,,
3.012000000,32767.000000,,,,
3.016000000,32767.000000,,,,
3.020000000,32767.000000,,,,
3.024000000,32767.000000,,,,
3.028000000,32767.000000,,,,
3.032000000,32767.000000,,,,
3.036000000,32767.000000,,,,
3.040000000,32767.000000,996.000000,4.000000,164.500000,
3.044000000,32767.000000,,,,
3.048000000,32767.000000,,,,
3.052000000,32767.000000,,,,
3.056000000,32767.000000,,,,
3.060000000,32767.000000,,,,
3.064000000,32767.000000,,,,
3.068000000,32767.000000,,,,
3.072000000,32767.000000,,,,
3.076000000,32767.000000,,,,
3.080000000,32767.000000,982.000000,6.000000,164.500000,
3.084000000,32767.000000,,,,
3.088000000,32767.000000,,,,
3.092000000,32767.000000,,,,
3.096000000,32767.000000,,,,
3.100000000,32767.000000,,,,
3.104000000,32767.000000,,,,
3.108000000,32767.000000,,,,
3.112000000,32767.000000,,,,
3.116000000,32767.000000,,,,
3.120000000,32767.000000,974.500000,4.000000,174.000000,
3.124000000,32767.000000,,,,
3.128000000,32767.000000,,,,
3.132000000,32767.000000,,,,
3.136000000,32767.000000,,,,
3.140000000,32767.000000,,,,
3.144000000,32767.000000,,,,
3.148000000,32767.000000,,,,
3.152000000,32767.000000,,,,
3.156000000,32767.000000,,,,
3.160000000,32767.000000,968.500000,4.000000,187.500000,
3.164000000,32767.000000,,,,
3.168000000,32767.000000,,,,
3.172000000,32767.000000,,,,
3.176000000,32767.000000,,,,
3.180000000,32767.000000,,,,
3.184000000,32767.000000,,,,
3.188000000,32767.000000,,,,
3.192000000,32767.000000,,,,
3.196000000,32767.000000,,,,
3.200000000,32767.000000,960.500000,1.500000,191.500000,
3.204000000,32767.000000,,,,
3.208000000,32767.000000,,,,
3.212000000,32767.000000,,,,
3.216000000,32767.000000,,,,
3.220000000,32767.000000,,,,
3.224000000,32767.000000,,,,
3.228000000,32767.000000,,,,
3.232000000,32767.000000,,,,
3.236000000,32767.000000,,,,
